Date,Adj Close,Close,High,Low,Open,Volume
2012-05-18,37.99576568603516,38.22999954223633,45.0,38.0,42.04999923706055,573576400
2012-05-21,33.82149887084961,34.029998779296875,36.65999984741211,33.0,36.52999877929688,168192700
2012-05-22,30.81006622314453,31.0,33.59000015258789,30.940000534057617,32.61000061035156,101786600
2012-05-23,31.803937911987305,32.0,32.5,31.36000061035156,31.3700008392334,73600000
2012-05-24,32.8276252746582,33.029998779296875,33.209999084472656,31.770000457763672,32.95000076293945,50237200
2012-05-25,31.71449089050293,31.90999984741211,32.95000076293945,31.11000061035156,32.900001525878906,37149800
2012-05-29,28.663299560546875,28.84000015258789,31.690000534057617,28.64999961853028,31.479999542236328,78063400
2012-05-30,28.01728248596192,28.190000534057617,29.549999237060547,27.86000061035156,28.700000762939453,57267900
2012-05-31,29.41864585876465,29.600000381469727,29.670000076293945,26.82999992370605,28.549999237060547,111639200
2012-06-01,27.550161361694336,27.71999931335449,29.14999961853028,27.38999938964844,28.88999938964844,41855500
2012-06-04,26.735183715820312,26.89999961853028,27.64999961853028,26.440000534057617,27.200000762939453,35230300
2012-06-05,25.711498260498047,25.8700008392334,27.76000022888184,25.75,26.700000762939453,42473400
2012-06-06,26.645734786987305,26.809999465942383,27.170000076293945,25.520000457763672,26.06999969482422,61489200
2012-06-07,26.148801803588867,26.309999465942383,27.350000381469727,26.14999961853028,27.0,26159500
2012-06-08,26.9339599609375,27.100000381469727,27.76000022888184,26.440000534057617,26.549999237060547,38034000
2012-06-11,26.84451103210449,27.01000022888184,28.06999969482422,26.84000015258789,27.18000030517578,28219600
2012-06-12,27.232120513916016,27.39999961853028,27.770000457763672,26.959999084472656,27.479999542236328,15816800
2012-06-13,27.10291862487793,27.270000457763672,28.100000381469727,27.100000381469727,27.65999984741211,17102800
2012-06-14,28.11666679382324,28.290000915527344,28.31999969482422,27.3799991607666,27.64999961853028,16855000
2012-06-15,29.82612991333008,30.01000022888184,30.100000381469727,28.350000381469727,28.51000022888184,43563800
2012-06-18,31.217554092407227,31.40999984741211,32.08000183105469,29.40999984741211,29.959999084472656,42978900
2012-06-19,31.71449089050293,31.90999984741211,32.18000030517578,30.700000762939453,31.540000915527344,30849000
2012-06-20,31.40638732910156,31.600000381469727,31.93000030517578,31.14999961853028,31.920000076293945,15553600
2012-06-21,31.64491844177246,31.84000015258789,32.5,31.51000022888184,31.670000076293945,21875300
2012-06-22,32.84749984741211,33.04999923706055,33.45000076293945,32.060001373291016,32.40999984741211,74834000
2012-06-25,31.863569259643555,32.060001373291016,33.02000045776367,31.549999237060547,32.86000061035156,24352900
2012-06-26,32.89720153808594,33.099998474121094,33.439998626708984,32.5,32.689998626708984,24858700
2012-06-27,32.032527923583984,32.22999954223633,32.900001525878906,31.89999961853028,32.459999084472656,28568000
2012-06-28,31.16786003112793,31.36000061035156,32.189998626708984,30.89999961853028,31.959999084472656,17713300
2012-06-29,30.90945243835449,31.100000381469727,31.989999771118164,30.76000022888184,31.920000076293945,19526900
2012-07-02,30.58147430419922,30.770000457763672,31.729999542236328,30.549999237060547,31.25,14122000
2012-07-03,31.00884056091309,31.200000762939453,31.440000534057617,30.799999237060547,30.90999984741211,8763600
2012-07-05,31.27718162536621,31.46999931335449,31.6299991607666,31.020000457763672,31.31999969482422,10032100
2012-07-06,31.53558921813965,31.729999542236328,31.89999961853028,31.26000022888184,31.440000534057617,10945600
2012-07-09,31.9728946685791,32.16999816894531,32.880001068115234,31.989999771118164,32.099998474121094,17785200
2012-07-10,31.27718162536621,31.46999931335449,32.47999954223633,31.15999984741211,32.43000030517578,14269500
2012-07-11,30.780248641967773,30.96999931335449,31.559999465942383,30.549999237060547,31.479999542236328,13030300
2012-07-12,30.621227264404297,30.809999465942383,31.39999961853028,30.600000381469727,30.700000762939453,11300700
2012-07-13,30.53178024291992,30.71999931335449,31.06999969482422,30.559999465942383,31.040000915527344,8108300
2012-07-16,28.076913833618164,28.25,30.5,28.209999084472656,30.5,24672100
2012-07-17,27.917892456054688,28.09000015258789,28.59000015258789,27.14999961853028,28.479999542236328,30438600
2012-07-18,28.931644439697266,29.11000061035156,29.290000915527344,28.14999961853028,28.309999465942383,16841800
2012-07-19,28.82231903076172,29.0,29.5,28.6299991607666,29.40999984741211,13685100
2012-07-20,28.583789825439453,28.76000022888184,29.46999931335449,28.71999931335449,29.0,11869100
2012-07-23,28.573850631713867,28.75,29.0,28.01000022888184,28.1200008392334,12390700
2012-07-24,28.27568817138672,28.450000762939453,29.450000762939453,28.100000381469727,28.81999969482422,11539800
2012-07-25,29.16023635864257,29.34000015258789,29.489999771118164,28.07999992370605,28.38999938964844,17230200
2012-07-26,26.68549346923828,26.850000381469727,28.229999542236328,26.729999542236328,27.75,64597400
2012-07-27,23.56472969055176,23.709999084472656,24.540000915527344,22.280000686645508,23.190000534057617,123102300
2012-07-30,23.008161544799805,23.14999961853028,24.040000915527344,23.030000686645508,24.0,29285900
2012-07-31,21.57698440551757,21.709999084472656,23.3700008392334,21.61000061035156,23.3700008392334,56179400
2012-08-01,20.7520694732666,20.8799991607666,21.57999992370605,20.84000015258789,21.5,44604400
2012-08-02,19.917219161987305,20.040000915527344,20.84000015258789,19.81999969482422,20.770000457763672,56374500
2012-08-03,20.96078491210937,21.09000015258789,22.15999984741211,19.89999961853028,20.36000061035156,80647000
2012-08-06,21.78569984436035,21.920000076293945,22.14999961853028,21.299999237060547,21.38999938964844,27778900
2012-08-07,20.593048095703125,20.71999931335449,22.450000762939453,20.5,22.200000762939453,36782900
2012-08-08,20.593048095703125,20.71999931335449,21.14999961853028,20.21999931335449,20.709999084472656,29537400
2012-08-09,20.88127326965332,21.01000022888184,21.170000076293945,20.61000061035156,20.75,15610700
2012-08-10,21.67637252807617,21.809999465942383,21.81999969482422,21.1299991607666,21.40999984741211,25794700
2012-08-13,21.4676570892334,21.600000381469727,22.450000762939453,21.39999961853028,22.14999961853028,24973100
2012-08-14,20.2551326751709,20.3799991607666,21.600000381469727,20.25,21.40999984741211,39308800
2012-08-15,21.07010841369629,21.200000762939453,21.40999984741211,20.39999961853028,20.63999938964844,47861100
2012-08-16,19.74825668334961,19.8700008392334,20.479999542236328,19.690000534057617,20.440000534057617,157565300
2012-08-17,18.933279037475582,19.049999237060547,20.07999992370605,19.0,20.01000022888184,129293400
2012-08-20,19.887401580810547,20.01000022888184,20.1299991607666,18.75,19.049999237060547,101186600
2012-08-21,19.04261016845703,19.15999984741211,19.979999542236328,19.09000015258789,19.57999992370605,70640600
2012-08-22,19.32089614868164,19.440000534057617,19.530000686645508,18.959999084472656,19.36000061035156,49892200
2012-08-23,19.32089614868164,19.440000534057617,19.729999542236328,19.36000061035156,19.5,32813700
2012-08-24,19.29107666015625,19.40999984741211,19.68000030517578,19.25,19.520000457763672,29622200
2012-08-27,19.03266906738281,19.14999961853028,19.530000686645508,19.100000381469727,19.489999771118164,20704000
2012-08-28,19.22150611877441,19.34000015258789,19.3799991607666,18.950000762939453,19.100000381469727,25417000
2012-08-29,18.98297882080078,19.100000381469727,19.3799991607666,19.06999969482422,19.31999969482422,16124700
2012-08-30,18.97303581237793,19.09000015258789,19.450000762939453,19.059999465942383,19.270000457763672,30647500
2012-08-31,17.9493465423584,18.059999465942383,18.700000762939453,18.030000686645508,18.68000030517578,58764200
